Entity,Year,Fossil by continent
High-income countries,2013,56983.22656
High-income countries,2014,56477.75391
High-income countries,2015,56739.39063
High-income countries,2016,56799.26953
High-income countries,2017,57013.11328
High-income countries,2018,57772.39063
High-income countries,2019,56797.50781
High-income countries,2020,51842.67578
High-income countries,2021,54222.15625
Hong Kong,1965,26.30201149
Hong Kong,1966,28.52582169
Hong Kong,1967,33.69280243
Hong Kong,1968,36.42808914
Hong Kong,1969,42.7999382
Hong Kong,1970,45.98167419
Hong Kong,1971,48.55965805
Hong Kong,1972,55.15408707
Hong Kong,1973,57.20207596
Hong Kong,1974,58.55752182
Hong Kong,1975,55.12709427
Hong Kong,1976,65.0909729
Hong Kong,1977,70.28380585
Hong Kong,1978,73.01685333
Hong Kong,1979,74.76295471
Hong Kong,1980,76.39582825
Hong Kong,1981,81.40918732
Hong Kong,1982,89.35030365
Hong Kong,1983,94.74298859
Hong Kong,1984,97.06277466
Hong Kong,1985,100.7682419
Hong Kong,1986,105.5909119
Hong Kong,1987,116.0195007
Hong Kong,1988,133.6490784
Hong Kong,1989,142.8594513
Hong Kong,1990,139.3577423
Hong Kong,1991,144.3894043
Hong Kong,1992,169.9289246
Hong Kong,1993,185.5023041
Hong Kong,1994,168.0928955
Hong Kong,1995,180.6806183
Hong Kong,1996,180.5910034
Hong Kong,1997,182.6931
Hong Kong,1998,186.2337646
Hong Kong,1999,188.6217499
Hong Kong,2000,197.4753265
Hong Kong,2001,249.4202271
Hong Kong,2002,243.4325256
Hong Kong,2003,251.405426
Hong Kong,2004,281.5269165
Hong Kong,2005,270.0904541
Hong Kong,2006,285.7505188
Hong Kong,2007,304.0120239
Hong Kong,2008,282.8510132
Hong Kong,2009,308.8552856
Hong Kong,2010,321.0028381
Hong Kong,2011,328.8775024
Hong Kong,2012,316.29422
Hong Kong,2013,324.7752686
Hong Kong,2014,317.0056458
Hong Kong,2015,326.2179565
Hong Kong,2016,334.7713928
Hong Kong,2017,359.0843506
Hong Kong,2018,363.2270203
Hong Kong,2019,344.2133179
Hong Kong,2020,257.5241089
Hong Kong,2021,242.6015015
Hungary,1965,184.7536316
Hungary,1966,187.1671448
Hungary,1967,178.6499481
Hungary,1968,185.3427124
Hungary,1969,198.4815216
Hungary,1970,213.8794556
Hungary,1971,220.8131256
Hungary,1972,227.9527283
Hungary,1973,246.895401
Hungary,1974,254.5219116
Hungary,1975,269.2369385
Hungary,1976,287.6668091
Hungary,1977,302.5390625
Hungary,1978,323.6296082
Hungary,1979,320.4399719
Hungary,1980,321.5075989
Hungary,1981,318.084259
Hungary,1982,319.5235596
Hungary,1983,307.0045776
Hungary,1984,311.7959595
Hungary,1985,314.5357666
Hungary,1986,310.3033142
Hungary,1987,314.9810486
Hungary,1988,300.0061646
Hungary,1989,290.0220337
Hungary,1990,283.6123962
Hungary,1991,262.1804199
Hungary,1992,249.2808838
Hungary,1993,241.4579163
Hungary,1994,243.0671997
Hungary,1995,246.3072815
Hungary,1996,251.1851807
Hungary,1997,244.6767273
Hungary,1998,249.1908722
Hungary,1999,247.9052124
Hungary,2000,239.2407532
Hungary,2001,246.4126282
Hungary,2002,244.1104431
Hungary,2003,252.717041
Hungary,2004,253.0455933
Hungary,2005,264.8391724
Hungary,2006,262.5927734
Hungary,2007,254.1068726
Hungary,2008,246.7351074
Hungary,2009,220.2857971
Hungary,2010,224.3625183
Hungary,2011,217.6253662
Hungary,2012,199.8267517
Hungary,2013,187.8569336
Hungary,2014,185.9056396
Hungary,2015,198.3744202
Hungary,2016,202.3686523
Hungary,2017,215.9841614
Hungary,2018,217.9842224
Hungary,2019,217.8558502
Hungary,2020,211.1741943
Hungary,2021,219.5200958
Iceland,1965,5.688486576
Iceland,1966,6.107135773
Iceland,1967,5.914563179
Iceland,1968,6.303290367
Iceland,1969,5.773444653
Iceland,1970,5.891634464
Iceland,1971,6.410699368
Iceland,1972,6.864870071
Iceland,1973,7.94472456
Iceland,1974,7.414054394
Iceland,1975,6.963116646
Iceland,1976,6.995831013
Iceland,1977,7.316156387
Iceland,1978,7.70872736
Iceland,1979,7.666092873
Iceland,1980,7.206591129
Iceland,1981,7.210811615
Iceland,1982,6.59757328
Iceland,1983,6.587666512
Iceland,1984,7.061461449
Iceland,1985,7.093075752
Iceland,1986,7.286753178
Iceland,1987,7.618377686
Iceland,1988,7.936949253
Iceland,1989,8.489046097
Iceland,1990,8.602876663
Iceland,1991,8.147544861
Iceland,1992,8.554432869
Iceland,1993,8.8727808
Iceland,1994,8.972947121
Iceland,1995,9.134001732
Iceland,1996,10.11220264
Iceland,1997,9.964473724
Iceland,1998,10.11293697
Iceland,1999,10.21220112
Iceland,2000,10.69821548
Iceland,2001,10.2008276
Iceland,2002,10.55862808
Iceland,2003,10.63761711
Iceland,2004,11.12919617
Iceland,2005,11.25620079
Iceland,2006,11.45303631
Iceland,2007,11.56949711
Iceland,2008,10.64005661
Iceland,2009,9.86066246
Iceland,2010,9.542614937
Iceland,2011,9.428261757
Iceland,2012,9.363355637
Iceland,2013,9.902570724
Iceland,2014,10.06750202
Iceland,2015,10.99999332
Iceland,2016,12.18707275
Iceland,2017,13.43839455
Iceland,2018,14.44081402
Iceland,2019,12.40362453
Iceland,2020,7.312896252
India,1965,562.7749634
India,1966,579.2282715
India,1967,592.2042236
India,1968,627.5498047
India,1969,693.5150757
India,1970,670.0288086
India,1971,692.9108887
India,1972,737.4221802
India,1973,745.7451172
India,1974,800.7030029
India,1975,848.6298218
India,1976,889.2078247
India,1977,939.1828003
India,1978,948.4433594
India,1979,1016.124146
India,1980,1047.712158
India,1981,1167.579346
India,1982,1182.494995
India,1983,1254.258789
India,1984,1330.718506
India,1985,1418.261108
India,1986,1525.89978
India,1987,1642.973511
India,1988,1783.562988
India,1989,1944.618164
India,1990,2086.010498
India,1991,2193.086426
India,1992,2326.790039
India,1993,2388.339111
India,1994,2504.122803
India,1995,2713.743408
India,1996,2848.561035
India,1997,3009.744629
India,1998,3162.595215
India,1999,3260.486572
India,2000,3446.030273
India,2001,3466.25293
India,2002,3589.968506
India,2003,3728.398926
India,2004,3964.437744
India,2005,4237.513672
India,2006,4427.847168
India,2007,4801.275391
India,2008,5125.357422
India,2009,5569.546875
India,2010,5795.220703
India,2011,6066.515625
India,2012,6486.746582
India,2013,6672.582031
India,2014,7136.760742
India,2015,7354.267578
India,2016,7694.049316
India,2017,7951.88916
India,2018,8428.454102
India,2019,8531.949219
India,2020,7959.427734
India,2021,8814.636719
Indonesia,1965,79.11888123
Indonesia,1966,76.87850189
Indonesia,1967,75.01717377
Indonesia,1968,78.68954468
Indonesia,1969,89.6060257
Indonesia,1970,94.5803299
Indonesia,1971,97.8247757
Indonesia,1972,104.4210358
Indonesia,1973,117.2737656
Indonesia,1974,125.507782
Indonesia,1975,154.5794525
Indonesia,1976,164.830719
Indonesia,1977,216.8708496
Indonesia,1978,246.1305847
Indonesia,1979,280.3205872
Indonesia,1980,301.8604431
Indonesia,1981,323.9158936
Indonesia,1982,330.0001221
Indonesia,1983,347.6607056
Indonesia,1984,382.7451477
Indonesia,1985,404.8040161
Indonesia,1986,427.8528442
Indonesia,1987,451.9435425
Indonesia,1988,476.5184937
Indonesia,1989,526.2994385
Indonesia,1990,577.7810669
Indonesia,1991,628.0452881
Indonesia,1992,685.2572021
Indonesia,1993,734.4526367
Indonesia,1994,771.4893799
Indonesia,1995,839.4822998
Indonesia,1996,900.4040527
Indonesia,1997,987.6079102
Indonesia,1998,955.5976563
Indonesia,1999,1045.109985
Indonesia,2000,1120.133057
Indonesia,2001,1195.066284
Indonesia,2002,1232.899292
Indonesia,2003,1343.930786
Indonesia,2004,1328.160156
Indonesia,2005,1365.140625
Indonesia,2006,1398.14209
Indonesia,2007,1496.811768
Indonesia,2008,1507.263428
Indonesia,2009,1554.045044
Indonesia,2010,1691.997437
Indonesia,2011,1820.879028
Indonesia,2012,1884.626343
Indonesia,2013,1801.454346
Indonesia,2014,1821.446167
Indonesia,2015,1871.545654
Indonesia,2016,1856.934082
Indonesia,2017,1944.479248
Indonesia,2018,2108.050781
Indonesia,2019,2238.241699
Indonesia,2020,2027.812988
Indonesia,2021,2068.531494
Iran,1965,92.20690918
Iran,1966,100.5743637
Iran,1967,110.770668
Iran,1968,121.9254379
Iran,1969,133.9467773
Iran,1970,158.7099915
Iran,1971,174.0005035
Iran,1972,195.8675842
Iran,1973,237.7022247
Iran,1974,269.8102112
Iran,1975,315.5079041
Iran,1976,355.1257935
Iran,1977,403.2174072
Iran,1978,387.310791
Iran,1979,422.0516968
Iran,1980,389.5502625
Iran,1981,389.5157776
Iran,1982,441.0387573
Iran,1983,527.5970459
Iran,1984,572.8623657
Iran,1985,626.4981079
Iran,1986,582.4266357
Iran,1987,623.6480103
Iran,1988,635.1960449
Iran,1989,701.0689087
Iran,1990,789.4574585
Iran,1991,863.6488037
Iran,1992,946.2076416
Iran,1993,869.6021729
Iran,1994,988.3536987
Iran,1995,1033.33313
Iran,1996,1124.820435
Iran,1997,1168.566528
Iran,1998,1213.364746
Iran,1999,1316.256958
Iran,2000,1385.279541
Iran,2001,1479.932983
Iran,2002,1602.893555
Iran,2003,1628.307983
Iran,2004,1797.437744
Iran,2005,1898.726318
Iran,2006,2067.248047
Iran,2007,2202.811523
Iran,2008,2301.212891
Iran,2009,2366.4104
Iran,2010,2394.225586
Iran,2011,2501.966309
Iran,2012,2520.969238
Iran,2013,2603.962891
Iran,2014,2725.781006
Iran,2015,2714.842773
Iran,2016,2830.327393
Iran,2017,2944.783691
Iran,2018,3061.774902
Iran,2019,3153.681641
Iran,2020,3258.213379
Iran,2021,3333.616699
Iraq,1965,22.79579926
Iraq,1966,25.09750175
Iraq,1967,25.30692673
Iraq,1968,26.8396225
Iraq,1969,31.04918861
Iraq,1970,38.64762878
Iraq,1971,42.26763916
Iraq,1972,49.61176682
Iraq,1973,48.50392914
Iraq,1974,47.16114807
Iraq,1975,51.47600555
Iraq,1976,65.08444214
Iraq,1977,67.88548279
Iraq,1978,66.39483643
Iraq,1979,83.44488525
Iraq,1980,99.320961
Iraq,1981,92.94760895
Iraq,1982,96.35552216
Iraq,1983,110.9421616
Iraq,1984,123.0896149
Iraq,1985,141.4585571
Iraq,1986,163.2342682
Iraq,1987,186.9763489
Iraq,1988,217.7335815
Iraq,1989,248.2542725
Iraq,1990,223.9729614
Iraq,1991,141.6122437
Iraq,1992,218.9342651
Iraq,1993,292.6485291
Iraq,1994,333.8840027
Iraq,1995,330.2435303
Iraq,1996,332.6282349
Iraq,1997,398.3950806
Iraq,1998,293.8839417
Iraq,1999,213.387085
Iraq,2000,313.210083
Iraq,2001,349.5723877
Iraq,2002,329.2857056
Iraq,2003,290.2803345
Iraq,2004,309.4746094
Iraq,2005,294.3094788
Iraq,2006,285.4812927
Iraq,2007,289.267334
Iraq,2008,337.6737671
Iraq,2009,331.609375
Iraq,2010,370.3907166
Iraq,2011,381.9920959
Iraq,2012,414.967926
Iraq,2013,461.4116821
Iraq,2014,442.8446655
Iraq,2015,428.3738403
Iraq,2016,490.5837708
Iraq,2017,522.2225952
Iraq,2018,630.7817993
Iraq,2019,604.0099487
Iraq,2020,542.6242676
Ireland,1965,64.87754822
Ireland,1966,73.29598236
Ireland,1967,79.79664612
Ireland,1968,93.56254578
Ireland,1969,94.43009949
Ireland,1970,73.43087769
Ireland,1971,77.35794067
Ireland,1972,81.09777832
Ireland,1973,85.47800446
Ireland,1974,86.5619812
Ireland,1975,81.59777832
Ireland,1976,83.12335205
Ireland,1977,88.26242828
Ireland,1978,92.04833984
Ireland,1979,101.3446655
Ireland,1980,97.94835663
Ireland,1981,95.44615173
Ireland,1982,94.914711
Ireland,1983,93.57323456
Ireland,1984,92.82804871
Ireland,1985,97.06178284
Ireland,1986,104.785965
Ireland,1987,106.6902161
Ireland,1988,105.6197205
Ireland,1989,109.4090881
Ireland,1990,114.9706726
Ireland,1991,119.029007
Ireland,1992,119.6518021
Ireland,1993,122.4273071
Ireland,1994,126.9051895
Ireland,1995,130.0397644
Ireland,1996,137.5391541
Ireland,1997,143.513504
Ireland,1998,153.5231323
Ireland,1999,162.7295227
Ireland,2000,169.2039948
Ireland,2001,180.0246277
Ireland,2002,177.8192902
Ireland,2003,173.8086395
Ireland,2004,175.4646149
Ireland,2005,182.0543518
Ireland,2006,184.3419952
Ireland,2007,188.8544312
Ireland,2008,185.5102844
Ireland,2009,166.9370728
Ireland,2010,167.5854034
Ireland,2011,155.1350708
Ireland,2012,152.6546326
Ireland,2013,147.9825439
Ireland,2014,145.2359467
Ireland,2015,151.6619415
Ireland,2016,159.8999023
Ireland,2017,156.6368408
Ireland,2018,157.3406525
Ireland,2019,152.9551697
Ireland,2020,136.944931
Ireland,2021,141.8764496
Israel,1965,41.01338196
Israel,1966,42.64997864
Israel,1967,51.74320602
Israel,1968,52.67341614
Israel,1969,59.53182602
Israel,1970,63.54927826
Israel,1971,72.11492157
Israel,1972,68.31464386
Israel,1973,72.82119751
Israel,1974,73.12984467
Israel,1975,75.14639282
Israel,1976,77.04142761
Israel,1977,80.89787292
Israel,1978,88.33113098
Israel,1979,91.25434113
Israel,1980,92.57666016
Israel,1981,94.15046692
Israel,1982,101.7414856
Israel,1983,101.8094025
Israel,1984,105.9403915
Israel,1985,98.25143433
Israel,1986,103.3386688
Israel,1987,110.8086777
Israel,1988,118.7642212
Israel,1989,124.2700043
Israel,1990,129.1291962
Israel,1991,131.2621918
Israel,1992,153.112793
Israel,1993,166.2914581
Israel,1994,173.5027618
Israel,1995,195.1365356
Israel,1996,202.2272339
Israel,1997,221.140564
Israel,1998,232.7206421
Israel,1999,241.1750031
Israel,2000,227.2802734
Israel,2001,227.154541
Israel,2002,231.5726471
Israel,2003,238.5921021
Israel,2004,243.3537292
Israel,2005,244.4941254
Israel,2006,243.8993835
Israel,2007,255.1585999
Israel,2008,262.5598145
Israel,2009,254.9161377
Israel,2010,264.8984375
Israel,2011,269.4842224
Israel,2012,281.4519348
Israel,2013,266.1185913
Israel,2014,258.536377
Israel,2015,271.9564209
Israel,2016,276.105896
Israel,2017,281.704834
Israel,2018,285.8688049
Israel,2019,292.7479553
Israel,2020,273.5865479
Israel,2021,276.478241
Italy,1965,784.805603
Italy,1966,858.3002319
Italy,1967,947.6643066
Italy,1968,1035.888672
Italy,1969,1132.353638
Italy,1970,1261.199341
Italy,1971,1338.660156
Italy,1972,1404.390869
Italy,1973,1484.557495
Italy,1974,1481.233765
Italy,1975,1437.428345
Italy,1976,1530.989258
Italy,1977,1502.515747
Italy,1978,1557.161865
Italy,1979,1614.519531
Italy,1980,1572.047974
Italy,1981,1542.564941
Italy,1982,1501.916504
Italy,1983,1470.51001
Italy,1984,1489.553345
Italy,1985,1487.118774
Italy,1986,1525.957886
Italy,1987,1604.470947
Italy,1988,1643.894409
Italy,1989,1714.70874
Italy,1990,1752.051025
Italy,1991,1778.828613
Italy,1992,1770.386963
Italy,1993,1731.741089
Italy,1994,1718.56543
Italy,1995,1814.166504
Italy,1996,1799.481812
Italy,1997,1832.987183
Italy,1998,1877.46582
Italy,1999,1919.905884
Italy,2000,1949.067627
Italy,2001,1937.945557
Italy,2002,1942.134521
Italy,2003,2013.507935
Italy,2004,2038.851074
Italy,2005,2058.695801
Italy,2006,2042.67627
Italy,2007,2010.121582
Italy,2008,1938.827637
Italy,2009,1762.990601
Italy,2010,1803.917725
Italy,2011,1749.311279
Italy,2012,1668.512695
Italy,2013,1531.287842
Italy,2014,1414.442383
Italy,2015,1496.993652
Italy,2016,1507.980469
Italy,2017,1541.386719
Italy,2018,1525.036133
Italy,2019,1494.492554
Italy,2020,1320.996094
Italy,2021,1441.18042
Japan,1965,1598.554688
Japan,1966,1777.571167
Japan,1967,2100.549072
Japan,1968,2349.549072
Japan,1969,2701.24292
Japan,1970,3034.734375
Japan,1971,3211.307373
Japan,1972,3370.137695
Japan,1973,3823.209717
Japan,1974,3767.016846
Japan,1975,3567.659424
Japan,1976,3683.706787
Japan,1977,3749.69043
Japan,1978,3848.23584
Japan,1979,3951.389404
Japan,1980,3765.882324
Japan,1981,3693.186035
Japan,1982,3480.966309
Japan,1983,3490.373047
Japan,1984,3815.342529
Japan,1985,3743.137207
Japan,1986,3735.452637
Japan,1987,3774.432861
Japan,1988,4057.010254
Japan,1989,4182.90625
Japan,1990,4374.011719
Japan,1991,4428.319824
Japan,1992,4502.178711
Japan,1993,4460.201172
Japan,1994,4712.570801
Japan,1995,4876.483398
Japan,1996,4966.399414
Japan,1997,4982.255859
Japan,1998,4837.620605
Japan,1999,4976.206055
Japan,2000,5035.611328
Japan,2001,4988.116699
Japan,2002,5021.025391
Japan,2003,5200.919434
Japan,2004,5122.869629
Japan,2005,5157.82959
Japan,2006,5086.064941
Japan,2007,5130.278809
Japan,2008,5100.908203
Japan,2009,4527.234863
Japan,2010,4790.776855
Japan,2011,4841.036133
Japan,2012,5189.080078
Japan,2013,5133.329102
Japan,2014,4996.624023
Japan,2015,4853.514648
Japan,2016,4761.283203
Japan,2017,4755.587402
Japan,2018,4643.375977
Japan,2019,4477.786133
Japan,2020,4113.938477
Japan,2021,4205.640137
Kazakhstan,1985,780.6200562
Kazakhstan,1986,800.1108398
Kazakhstan,1987,815.6454468
Kazakhstan,1988,842.2835693
Kazakhstan,1989,827.6451416
Kazakhstan,1990,837.6442261
Kazakhstan,1991,835.7171631
Kazakhstan,1992,825.8560181
Kazakhstan,1993,724.3282471
Kazakhstan,1994,638.2005005
Kazakhstan,1995,573.8555908
Kazakhstan,1996,499.2736511
Kazakhstan,1997,439.5080872
Kazakhstan,1998,414.5932617
Kazakhstan,1999,388.8285522
Kazakhstan,2000,347.4781494
Kazakhstan,2001,392.4509888
Kazakhstan,2002,397.996521
Kazakhstan,2003,439.6784668
Kazakhstan,2004,470.5861206
Kazakhstan,2005,485.0140991
Kazakhstan,2006,524.0584717
Kazakhstan,2007,582.0432129
Kazakhstan,2008,617.184082
Kazakhstan,2009,553.4526367
Kazakhstan,2010,592.1218262
Kazakhstan,2011,675.4984741
Kazakhstan,2012,712.2214966
Kazakhstan,2013,715.3795166
Kazakhstan,2014,729.4443359
Kazakhstan,2015,687.9398804
Kazakhstan,2016,696.5026855
Kazakhstan,2017,735.6106567
Kazakhstan,2018,822.585022
Kazakhstan,2019,814.0640869
Kazakhstan,2020,772.276062
Kazakhstan,2021,759.996582
Kuwait,1965,79.22155762
Kuwait,1966,82.88143921
Kuwait,1967,84.35842896
Kuwait,1968,88.77664948
Kuwait,1969,90.93681335
Kuwait,1970,73.40752411
Kuwait,1971,73.15678406
Kuwait,1972,80.95828247
Kuwait,1973,80.66414642
Kuwait,1974,77.40106964
Kuwait,1975,69.00683594
Kuwait,1976,82.29846191
Kuwait,1977,84.13926697
Kuwait,1978,92.41305542
Kuwait,1979,112.7272263
Kuwait,1980,84.72406769
Kuwait,1981,108.7087631
Kuwait,1982,106.9224854
Kuwait,1983,118.0334778
Kuwait,1984,125.7821884
Kuwait,1985,120.5550842
Kuwait,1986,138.0484009
Kuwait,1987,127.5162048
Kuwait,1988,143.9936523
Kuwait,1989,155.0502625
Kuwait,1990,91.49266815
Kuwait,1991,46.12069702
Kuwait,1992,81.67526245
Kuwait,1993,100.1728973
Kuwait,1994,116.934494
Kuwait,1995,150.5497589
Kuwait,1996,149.0200958
Kuwait,1997,155.0512543
Kuwait,1998,190.9837036
Kuwait,1999,198.2651062
Kuwait,2000,211.9431458
Kuwait,2001,214.3053284
Kuwait,2002,226.8295593
Kuwait,2003,271.0906982
Kuwait,2004,302.8387146
Kuwait,2005,334.0930786
Kuwait,2006,321.1306152
Kuwait,2007,311.9602966
Kuwait,2008,337.4702148
Kuwait,2009,349.3832397
Kuwait,2010,392.9644165
Kuwait,2011,403.565918
Kuwait,2012,420.3141785
Kuwait,2013,429.5605469
Kuwait,2014,436.6125793
Kuwait,2015,453.6932373
Kuwait,2016,448.5068665
Kuwait,2017,457.0528564
Kuwait,2018,465.7498169
Kuwait,2019,479.3430176
Kuwait,2020,448.2059326
Kuwait,2021,482.8636169
Latvia,1985,97.48073578
Latvia,1986,89.89531708
Latvia,1987,79.1848526
Latvia,1988,76.18357086
Latvia,1989,74.37329865
Latvia,1990,73.17163086
Latvia,1991,69.9954071
Latvia,1992,49.58011246
Latvia,1993,40.65125656
Latvia,1994,37.85021591
Latvia,1995,35.88353348
Latvia,1996,35.96224976
Latvia,1997,33.03438568
Latvia,1998,32.69373322
Latvia,1999,30.4359436
Latvia,2000,29.40364075
Latvia,2001,32.32329941
Latvia,2002,33.7664032
Latvia,2003,33.73131561
Latvia,2004,36.33407593
Latvia,2005,37.13451385
Latvia,2006,36.56291199
Latvia,2007,37.89377975
Latvia,2008,37.17180252
Latvia,2009,33.83128357
Latvia,2010,39.24515533
Latvia,2011,35.51198578
Latvia,2012,34.31729507
Latvia,2013,34.14981842
Latvia,2014,32.65367889
Latvia,2015,33.57239532
Latvia,2016,34.60553741
Latvia,2017,33.80812836
Latvia,2018,33.34893799
Latvia,2019,35.46184158
Latvia,2020,30.05549622
Latvia,2021,31.31694794
Lithuania,1985,152.6315308
Lithuania,1986,137.5523987
Lithuania,1987,147.5380859
Lithuania,1988,145.8288879
Lithuania,1989,150.184433
Lithuania,1990,152.3320007
Lithuania,1991,164.1915436
Lithuania,1992,88.27775574
Lithuania,1993,66.2857132
Lithuania,1994,65.03960419
Lithuania,1995,63.94493103
Lithuania,1996,66.76269531
Lithuania,1997,63.9536972
Lithuania,1998,66.46476746
Lithuania,1999,59.06795883
Lithuania,2000,53.14202881
Lithuania,2001,58.25063705
Lithuania,2002,56.72509003
Lithuania,2003,58.05576324
Lithuania,2004,59.97205353
Lithuania,2005,63.72023392
Lithuania,2006,64.42837524
Lithuania,2007,68.99859619
Lithuania,2008,67.99315643
Lithuania,2009,57.62502289
Lithuania,2010,62.61215973
Lithuania,2011,64.58857727
Lithuania,2012,64.50927734
Lithuania,2013,58.34429169
Lithuania,2014,56.10307312
Lithuania,2015,58.34448624
Lithuania,2016,58.56446075
Lithuania,2017,60.99224854
Lithuania,2018,63.24442291
Lithuania,2019,62.22476959
Lithuania,2020,61.4996109
Lithuania,2021,62.0949173
Lower-middle-income countries,1965,1022.205017
Lower-middle-income countries,1966,1087.741089
Lower-middle-income countries,1967,1128.692017
Lower-middle-income countries,1968,1207.481079
Lower-middle-income countries,1969,1301.567017
Lower-middle-income countries,1970,1348.358032
Lower-middle-income countries,1971,1403.713257
Lower-middle-income countries,1972,1484.667236
Lower-middle-income countries,1973,1586.041138
Lower-middle-income countries,1974,1677.13562
Lower-middle-income countries,1975,1842.563965
Lower-middle-income countries,1976,1946.881714
Lower-middle-income countries,1977,2142.526855
Lower-middle-income countries,1978,2208.99585
Lower-middle-income countries,1979,2423.330322
Lower-middle-income countries,1980,2514.206787
Lower-middle-income countries,1981,2728.27832
Lower-middle-income countries,1982,2882.363525
Lower-middle-income countries,1983,3126.680176
Lower-middle-income countries,1984,3292.402832
Lower-middle-income countries,1985,6526.27002
Lower-middle-income countries,1986,6702.253418
Lower-middle-income countries,1987,7015.446289
Lower-middle-income countries,1988,7187.872559
Lower-middle-income countries,1989,7420.356445
Lower-middle-income countries,1990,8213.414063
Lower-middle-income countries,1991,8250.81543
Lower-middle-income countries,1992,8119.196777
Lower-middle-income countries,1993,7895.225586
Lower-middle-income countries,1994,7918.493652
Lower-middle-income countries,1995,8302.322266
Lower-middle-income countries,1996,8538.423828
Lower-middle-income countries,1997,8828.158203
Lower-middle-income countries,1998,9002.912109
Lower-middle-income countries,1999,9418.90918
Lower-middle-income countries,2000,9828.214844
Lower-middle-income countries,2001,10086.03516
Lower-middle-income countries,2002,10456.02441
Lower-middle-income countries,2003,10832.10352
Lower-middle-income countries,2004,11397.31445
Lower-middle-income countries,2005,11930.85938
Lower-middle-income countries,2006,12358.57715
Lower-middle-income countries,2007,13149.31348
Lower-middle-income countries,2008,13695.77734
Lower-middle-income countries,2009,14111.5332
Lower-middle-income countries,2010,14723.00781
Lower-middle-income countries,2011,15447.84668
Lower-middle-income countries,2012,16023.36523
Lower-middle-income countries,2013,16225.91211
Lower-middle-income countries,2014,16856.52344
Lower-middle-income countries,2015,17188.06641
Lower-middle-income countries,2016,17887.71875
Lower-middle-income countries,2017,18445.27539
Lower-middle-income countries,2018,19482.75195
Lower-middle-income countries,2019,19993.83789
Lower-middle-income countries,2020,18981.87109
Lower-middle-income countries,2021,20182.36719
Luxembourg,1965,41.54853821
Luxembourg,1966,39.82728195
Luxembourg,1967,39.19194031
Luxembourg,1968,42.40378571
Luxembourg,1969,45.68928909
Luxembourg,1970,47.42630005
Luxembourg,1971,45.70043945
Luxembourg,1972,47.10478973
Luxembourg,1973,49.96578217
Luxembourg,1974,50.67233276
Luxembourg,1975,42.08467484
Luxembourg,1976,42.22224045
Luxembourg,1977,39.24803162
Luxembourg,1978,40.84848785
Luxembourg,1979,41.97183609
Luxembourg,1980,38.65830994
Luxembourg,1981,32.99254227
Luxembourg,1982,30.92080498
Luxembourg,1983,28.89188385
Luxembourg,1984,31.12934494
Luxembourg,1985,32.02481079
Luxembourg,1986,31.25527954
Luxembourg,1987,29.46524811
Luxembourg,1988,30.22652245
Luxembourg,1989,34.84915161
Luxembourg,1990,36.90434647
Luxembourg,1991,39.63573456
Luxembourg,1992,39.79827118
Luxembourg,1993,40.32376862
Luxembourg,1994,38.7078476
Luxembourg,1995,33.61215973
Luxembourg,1996,34.6725502
Luxembourg,1997,33.85027313
Luxembourg,1998,32.56067657
Luxembourg,1999,34.49490738
Luxembourg,2000,36.69436264
Luxembourg,2001,39.36746597
Luxembourg,2002,43.13319397
Luxembourg,2003,45.28460693
Luxembourg,2004,51.20396423
Luxembourg,2005,51.93918991
Luxembourg,2006,50.90858078
Luxembourg,2007,48.84335709
Luxembourg,2008,48.43457031
Luxembourg,2009,46.34103012
Luxembourg,2010,48.8627243
Luxembourg,2011,47.57401657
Luxembourg,2012,46.52096939
Luxembourg,2013,44.01890945
Luxembourg,2014,42.34416962
Luxembourg,2015,40.86963654
Luxembourg,2016,40.15187454
Luxembourg,2017,41.38471222
Luxembourg,2018,43.11519623
Luxembourg,2019,43.54429245
Luxembourg,2020,36.09159088
Luxembourg,2021,37.42167282
Malaysia,1965,31.3506546
Malaysia,1966,36.22626114
Malaysia,1967,38.95825958
Malaysia,1968,40.12530518
Malaysia,1969,43.6362114
Malaysia,1970,40.70872879
Malaysia,1971,46.34921265
Malaysia,1972,51.65977859
Malaysia,1973,54.7506752
Malaysia,1974,55.85360336
Malaysia,1975,57.70235062
Malaysia,1976,64.9466629
Malaysia,1977,76.97609711
Malaysia,1978,102.5961761
Malaysia,1979,117.8069992
Malaysia,1980,122.4458923
Malaysia,1981,126.2744675
Malaysia,1982,135.7174225
Malaysia,1983,155.7894897
Malaysia,1984,163.2657623
Malaysia,1985,160.7406006
Malaysia,1986,176.4741821
Malaysia,1987,179.8452148
Malaysia,1988,187.6622314
Malaysia,1989,213.3363495
Malaysia,1990,229.0786438
Malaysia,1991,288.7095032
Malaysia,1992,327.8807068
Malaysia,1993,328.1643677
Malaysia,1994,344.5670166
Malaysia,1995,379.5646362
Malaysia,1996,428.9440918
Malaysia,1997,503.1118774
Malaysia,1998,482.2618713
Malaysia,1999,507.0973511
Malaysia,2000,588.7913818
Malaysia,2001,606.2498779
Malaysia,2002,642.0406494
Malaysia,2003,698.0526733
Malaysia,2004,753.7155762
Malaysia,2005,815.9992676
Malaysia,2006,824.723877
Malaysia,2007,881.4626465
Malaysia,2008,907.8103638
Malaysia,2009,879.5216675
Malaysia,2010,910.8705444
Malaysia,2011,921.4641113
Malaysia,2012,1006.565308
Malaysia,2013,1048.14917
Malaysia,2014,1054.704834
